Free,George McEachran,MID,24,ENG,62,65,57,20,54
Free,Franz Stolz,GK,24,AUT,43,45,47,69,54
Real Mallorca,Leo Roman,GK,24,ESP,39,48,49,68,54
Espanyol,Joan GarcIa,GK,24,ESP,38,46,48,70,54
Free,Femi Azeez,FWD,24,ENG,71,62,53,14,54
Free,Owura Edwards,FWD,24,ENG,65,64,57,20,54
Queens Park Rangers,Elijah Dixon-Bonner,FWD,24,ENG,66,59,60,18,54
Free,Paul Glatzel,FWD,24,ENG,66,63,56,20,54
Free,Szabolcs Schon,FWD,24,HUN,71,63,50,14,54
Fleetwood Town,Phoenix Patterson,FWD,24,SCO,67,65,54,14,54
Free,Matty Daly,FWD,24,ENG,65,59,57,22,54
Free,Jamie Jellis,DEF,24,ENG,61,63,65,18,54
Chesterfield,Vontae Daley-Campbell,DEF,24,ENG,58,61,69,14,54
Port Vale,Kyle John,DEF,24,ENG,60,59,65,22,54
Newcastle Jets,Phillip Cancar,DEF,24,AUS,61,59,67,15,54
Free,Jubril Okedina,DEF,24,ENG,60,58,68,16,54
Free,Kane Thompson-Sommers,DEF,24,ENG,60,59,66,17,54
Harrogate Town,Dean Cornelius,DEF,24,SCO,59,60,64,21,54
Free,Jay Benn,MID,23,ENG,64,64,62,18,54
Swindon Town,Jake Cain,MID,23,ENG,62,64,62,16,54
Free,Karl Jakob Hein,GK,23,EST,43,46,47,67,54
Bristol City,Stefan Bajic,GK,23,FRA,47,48,45,66,54
Free,Jake Young,FWD,23,ENG,68,61,56,17,54
Free,Emmanuel Ekong,FWD,23,SWE,66,59,57,21,54
Lincoln City,Rob Street,FWD,23,ENG,65,58,61,20,54
Peterborough United,Jacob Wakeling,FWD,23,ENG,69,62,49,19,54
Free,Bryant Akono Bilongo,DEF,23,ENG,57,60,69,17,54
Carlisle United,Taylor Charters,DEF,23,ENG,63,62,64,18,54
Free,Luke Robinson,DEF,23,SCO,54,61,68,17,54
Brisbane Roar,Ryan Lethlean,DEF,23,AUS,55,52,70,21,54
Free,Jordi Valadon,MID,22,AUS,60,66,58,22,54
Burton Albion,Kegs Chauke,MID,22,ENG,61,63,62,23,54
Peterborough United,Cian Hayes,MID,22,IRL,66,66,56,15,54
Harrogate Town,Ellis Taylor,FWD,22,ENG,68,63,53,19,54
Free,Xavi Pleguezuelo,FWD,22,ESP,63,62,63,19,54
Free,Tony Springett,FWD,22,IRL,67,66,50,19,54
Free,Rob Apter,FWD,22,SCO,67,64,53,19,54
Free,Sean McGurk,FWD,22,ENG,68,66,51,15,54
Free,Abdoulaye Keita,FWD,22,ESP,65,65,55,18,54
Free,John-Kymani Gordon,FWD,22,ENG,69,59,52,18,54
Brisbane Roar,Rafael Struick,FWD,22,IDN,69,61,52,17,54
Reading,Jayden Wareham,FWD,22,ENG,69,55,51,23,54
Walsall,Harry Williams,DEF,22,ENG,60,58,68,17,54
Free,Max Cleworth,DEF,22,WAL,58,59,64,26,54
Newport County,Matthew Baker,DEF,22,WAL,55,57,69,21,54
Free,Marcus Ferkranus,DEF,22,USA,59,54,71,15,54
Crewe,Joel Tabiner,MID,21,ENG,63,63,60,19,54
Free,Eddie Beach,GK,21,WAL,48,50,49,62,54
Walsall,Reyes Cleary,FWD,21,ENG,68,60,64,13,54
Free,Yvandro Borges Sanches,FWD,21,LUX,69,67,51,16,54
Free,Jewison Bennette,FWD,21,CRC,69,68,52,14,54
Port Vale,James Plant,FWD,21,ENG,65,60,60,21,54
Free,Tommy Lonergan,FWD,21,IRL,67,60,54,21,54
Free,Tom Bloxham,FWD,21,ENG,67,63,52,20,54
Free,Tyler Goodrham,FWD,21,ENG,68,62,50,20,54
Free,Lenny Manisa,DEF,21,FRA,57,59,66,21,54
Free,Noah Mawene,MID,20,ENG,61,64,62,21,54
Accrington Stanley,Jake Batty,MID,20,ENG,64,65,62,12,54
Free,Omari Forson,FWD,20,ENG,71,66,46,18,54
Walsall,Ronan Maher,FWD,20,IRL,66,62,61,17,54
Brisbane Roar,Thomas Waddingham,FWD,20,AUS,68,58,59,16,54
Grimsby Town,Luca Barrington,FWD,20,ENG,68,63,55,15,54
Adelaide United,Panashe Madanha,FWD,20,AUS,66,60,60,18,54
Barrow AFC,Charlie Weston,FWD,20,ENG,63,63,63,17,54
Free,Noah Stassin,DEF,20,BEL,53,57,71,21,54
Bayer 04 Leverkusen,Daniel Lang,DEF,20,GER,54,60,69,17,54
Free,Max Caputo,FWD,19,AUS,64,64,60,20,54
Free,Rhys Walters,DEF,19,ENG,59,61,66,18,54
Valencia,Willie Young,GK,18,ENG,42,31,41,79,54
Nice,Aidan Green,GK,18,COM,61,33,50,64,54
VfL Bochum 1848,Samuel Richards,FWD,18,ENG,68,48,38,48,54
Stoke City,Kyle Morales,MID,17,ENG,44,61,46,57,54
Newcastle United,Greg Crawford,MID,17,BRB,63,66,60,15,54
Plymouth Argyle,Zach Bailey,GK,16,CYP,47,45,31,75,54
Port Vale,Valentin Nichols,GK,16,SRB,51,51,43,64,54
Nantes,Raymond Armstrong,FWD,16,AUS,69,58,63,13,54
Venezia,Alec Sparks,FWD,16,ENG,67,57,43,36,54
Juventus,Brock Richards,DEF,16,ENG,54,50,62,40,54
Mansfield Town,Scott Flinders,GK,39,ENG,45,45,48,64,53
Oxford United,Simon Eastwood,GK,36,ENG,44,42,45,68,53
Free,Jack Muldoon,FWD,36,ENG,67,59,49,22,53
Free,Jamie Grimes,DEF,34,ENG,49,49,73,22,53
Mansfield Town,Jordan Bowery,DEF,34,ENG,61,57,63,19,53
Brisbane Roar,Matthew Acton,GK,33,AUS,41,50,54,59,53
Free,Matteo Grandi,GK,32,ITA,44,42,44,68,53
Portsmouth,Will Norris,GK,31,ENG,41,46,47,66,53
Stoke City,Jack Bonham,GK,31,IRL,40,42,45,68,53
Free,Remi Matthews,GK,31,ENG,40,41,45,68,53
Newport County,Nick Townsend,GK,30,ATG,45,47,47,62,53
Gilingham,Ashley Nadesan,FWD,30,ENG,70,57,52,19,53
Free,Rhys Oates,FWD,30,ENG,69,57,51,18,53
Western United,Jacob Tratt,DEF,30,AUS,56,59,64,23,53
Accrington Stanley,Donald Love,DEF,30,SCO,59,62,64,17,53
Reading,Joel Pereira,GK,29,POR,44,46,45,65,53
Colchester United,Matt Jay,FWD,29,ENG,66,63,52,18,53
Gilingham,Elliott Nevitt,FWD,29,ENG,64,52,56,27,53
Free,Tom Beadling,DEF,29,AUS,58,55,69,15,53
Swindon Town,Ryan Delaney,DEF,28,IRL,55,51,68,24,53
Port Vale,Sam Hart,DEF,28,ENG,58,59,66,16,53
Bromley,Olufela Olomola,FWD,27,NGA,66,57,55,21,53
Free,Aaron Nemane,FWD,27,ENG,66,62,59,10,53
Crawley Town,Jeremy Kelly,DEF,27,USA,64,62,65,12,53
Free,Clarke Oduor,MID,26,KEN,61,62,60,17,53
Brest,Gregoire Coudert,GK,26,FRA,47,49,45,62,53
Milton Keynes Dons,Jonathan Leko,FWD,26,ENG,67,63,52,17,53
Free,Dan Kemp,FWD,26,ENG,63,62,56,20,53
Free,Jordan Davies,FWD,26,WAL,66,63,55,14,53
Free,Rushian Hepburn-Murphy,FWD,26,ENG,69,58,50,18,53
Bromley,Ashley Charles,DEF,26,GRN,55,61,71,11,53
Blackburn,Joe Hilton,GK,25,ENG,49,49,53,57,53
Free,Joshua Kayode,FWD,25,IRL,68,54,51,25,53
Brisbane Roar,Alex Parsons,FWD,25,AUS,66,60,59,14,53
Northhampton Town,Callum Morton,FWD,25,ENG,67,57,58,15,53
Bolton,Chris Forino,DEF,25,LCA,57,53,70,17,53
Free,Ali Koiki,DEF,25,ENG,61,63,67,9,53
Morecambe,Max Taylor,DEF,25,ENG,60,54,64,23,53
Free,Eros Maddy,MID,24,NED,62,65,60,13,53
Free,Yu Hirakawa,MID,24,JPN,61,62,61,19,53
Free,Paul Grave,GK,24,GER,44,43,46,67,53
Free,Joe Gauci,GK,24,AUS,43,46,47,64,53
Queens Park Rangers,Nathan Shepperd,GK,24,WAL,46,46,46,63,53
Free,Augustine Boakye,FWD,24,GHA,68,60,55,17,53
Melbourne Victory,Nishan Velupillay,FWD,24,AUS,74,58,46,12,53
Central Coast Mariners,Ryan Edmondson,FWD,24,ENG,69,53,50,21,53
Central Coast Mariners,Sasha Kuzevski,DEF,24,AUS,54,57,67,21,53
Barnsley,Jack Shepherd,DEF,24,ENG,55,53,69,19,53
Free,Kieron Evans,MID,23,WAL,63,63,57,18,53
Gilingham,Josh Andrews,FWD,23,ENG,65,56,56,26,53
Adelaide United,Austin Ayoubi,FWD,23,AUS,66,63,60,12,53
Free,Tyreece Simpson,FWD,23,ENG,71,55,52,18,53
Western United,Noah Botic,FWD,23,AUS,65,56,58,22,53
Free,Kian Harratt,FWD,23,ENG,68,57,53,16,53
Free,Cedric,FWD,23,ESP,67,56,48,25,53
Free,Daniele Iacoponi,FWD,23,ITA,63,58,60,17,53
Free,Charlie Farr,DEF,23,ENG,56,60,67,16,53
Leyton Orient,Jayden Sweeney,DEF,23,ENG,53,60,67,17,53
Getafe,David Arguelles,DEF,23,ESP,57,61,65,19,53
Free,Joe Low,DEF,23,WAL,58,54,68,17,53
Brisbane Roar,James Nikolovski,DEF,23,AUS,46,54,73,19,53
Free,Bruno Conti,DEF,23,ITA,58,60,62,22,53
Free,Jake Hull,DEF,23,ENG,55,57,68,15,53
Barcelona,oscar Urena,MID,22,ESP,63,65,57,13,53
Free,Sinclair Armstrong,FWD,22,IRL,70,59,53,15,53
Chesterfield,Bailey Hobson,FWD,22,ENG,66,59,55,21,53
Free,Julian Hettwer,FWD,22,GER,66,61,55,19,53
Free,alvaro MarIn,FWD,22,ESP,65,56,58,21,53
Free,Maleace Asamoah,FWD,22,GHA,67,62,51,17,53
Free,Amari Miller,FWD,22,ENG,64,59,56,20,53
Free,Mipo Odubeko,FWD,22,IRL,63,57,58,23,53
Free,Juanma Hernandez,FWD,22,ESP,62,62,52,25,53
Doncaster Rovers,Jay McGrath,DEF,22,ENG,58,57,67,19,53
Burton Albion,Jason Sraha,DEF,22,ENG,57,56,71,11,53
Accrington Stanley,Ben Woods,DEF,22,ENG,63,60,66,9,53
Cheltenham Town,Levi Laing,DEF,22,ENG,53,53,68,24,53
Swindon Town,Miguel Freckleton,DEF,22,ENG,57,57,67,16,53
AFC Wimbledon,Isaac Ogundere,DEF,22,ENG,57,58,64,19,53
Cambridge United,Vicente Reyes,GK,21,CHI,45,47,45,65,53
Free,Joe Adams,FWD,21,ENG,63,63,58,17,53
Free,Alessandro Debenedetti,FWD,21,ITA,67,55,54,21,53
Free,Samuel Bamba,FWD,21,GER,66,64,51,17,53
Crewe,Lewis Billington,DEF,21,ENG,54,57,68,18,53
Free,Mario Maroto,DEF,21,ESP,60,65,66,10,53
Free,Isaac Hughes,DEF,21,NZL,53,56,66,25,53
Free,Francesco Gioielli,DEF,21,ITA,59,56,69,14,53
Bromley,Deji Elerewe,DEF,21,ENG,53,54,69,20,53
Reading,Michael Stickland,DEF,21,ENG,57,53,68,18,53
Fleetwood Town,Rhys Bennett,DEF,21,ENG,50,50,72,20,53
Free,Nathan Paull,DEF,21,AUS,58,53,68,17,53
Reading,Louie Holzman,DEF,21,ENG,63,53,68,12,53
Free,Asier SantamarIa,DEF,21,ESP,44,49,76,18,53
Free,Rocco Vata,FWD,20,IRL,67,65,53,14,53
Newport County,Joshua Seberry,DEF,20,IRL,54,57,68,17,53
VfL Bochum 1848,Niklas Jahn,DEF,20,GER,58,61,67,12,53
Free,Luca Bernsdorf,DEF,20,GER,51,58,67,19,53
Walsall,Nathan Lowe,FWD,19,ENG,67,56,53,21,53
Shrewsbury Town,Joshua Bailey,DEF,19,ENG,52,62,66,18,53
Brighton,Manuel Rodriguez,GK,18,ENG,45,32,59,64,53
Central Coast Mariners,Kelvin Fox,FWD,18,CUB,63,46,40,52,53
Wellington Phoenix,Franklin Boyd,DEF,18,IRN,43,44,68,43,53
Rayo Vallecano,Terry Oliver,DEF,18,DEN,61,59,69,6,53
Getafe,Tyrell Adams,DEF,18,ENG,52,58,78,-3,53
Milton Keynes Dons,Abdul Lopez,GK,17,MDA,38,35,40,77,53
Blackburn,Christopher Armstrong,GK,17,COD,28,34,35,85,53
Leicester City,Derrick Lewis,GK,17,ENG,39,30,57,70,53
Burnley,Jayden Green,GK,17,TUN,49,34,26,78,53
Liverpool,Emmanuel Sullivan,FWD,17,SWE,59,57,49,39,53
Coventry City,Robert Ramirez,MID,16,NAM,61,66,41,30,53
Brighton,Harvey Graham,GK,16,UZB,53,41,28,72,53
Vilarreal,Monte Craig,GK,16,LIB,52,27,22,81,53
Peterborough United,Rory Marshall,GK,16,ENG,23,38,30,85,53
Charlton Athletic,Sylvester Fowler,DEF,16,ALG,42,45,62,55,53
Bromley,Byron Webster,DEF,38,ENG,54,47,70,18,52
Stockport County,Ben Hinchliffe,GK,36,ENG,39,41,44,67,52
Free,Jamie Jones,GK,36,ENG,43,46,44,62,52
Barrow AFC,Paul Farman,GK,35,ENG,39,43,43,68,52
Tranmere Rovers,Kristian Dennis,FWD,35,ENG,63,55,55,25,52
Bromley,Michael Cheek,FWD,33,ENG,64,51,52,27,52
Melbourne Victory,Jack Duncan,GK,32,AUS,42,49,50,60,52
Holstein Kiel,Marcel Engelhardt,GK,32,GER,41,39,44,68,52
Milton Keynes Dons,Craig MacGillivray,GK,32,SCO,40,45,44,65,52
Walsall,Danny Johnson,FWD,32,ENG,65,54,50,29,52
Free,Ashley Palmer,DEF,32,ENG,50,47,72,18,52
Oxford United,Matt Ingram,GK,31,ENG,40,42,48,65,52
Burton Albion,Max Crocombe,GK,31,NZL,44,44,45,64,52
Free,Hallam Hope,FWD,31,BRB,64,59,57,18,52
Grimsby Town,Danny Rose,FWD,31,ENG,63,53,54,28,52
Free,Nikola Mileusnic,FWD,31,AUS,66,60,52,14,52
Macarthur,Jake McGing,DEF,31,AUS,55,54,65,23,52
Free,Christy Pym,GK,30,ENG,44,47,45,62,52
Chesterfield,Ryan Colclough,FWD,30,ENG,67,63,52,14,52
Morecambe,Lee Angol,FWD,30,ENG,67,59,53,14,52
Perth Glory,Lachlan Barr,DEF,30,AUS,54,54,69,17,52
Free,Josh Passley,DEF,30,ENG,57,63,63,15,52
Morecambe,Luke Hendrie,DEF,30,ENG,55,56,65,20,52
Tranmere Rovers,Luke McGee,GK,29,ENG,37,42,48,67,52
Millwall,Connal Trueman,GK,29,ENG,41,46,45,64,52
Burton Albion,Danilo Orsi-Dadomo,FWD,29,ENG,66,57,50,22,52
Burton Albion,Harry Isted,GK,28,ENG,43,41,45,66,52
Free,Mustapha Bundu,FWD,28,SLE,72,58,44,16,52
Free,Ivan Inzoudine,FWD,28,FRA,61,60,59,20,52
Grimsby Town,Donovan Wilson,FWD,28,ENG,68,54,47,22,52
Free,Toby Mullarkey,DEF,28,ENG,57,55,65,17,52
Free,Horaţiu Moldovan,GK,27,ROU,40,43,44,68,52
Free,Corey Addai,GK,27,JAM,42,47,45,62,52
Free,Luke Molyneux,FWD,27,ENG,64,62,57,14,52
Millwall,Lukas Jensen,GK,26,DEN,39,41,46,66,52
Free,Daniel Stynes,FWD,26,AUS,59,59,59,23,52
Free,Daniel Arzani,FWD,26,AUS,66,66,47,14,52
Newport County,Kyle Jameson,DEF,26,ENG,56,56,64,19,52
Perth Glory,Giordano Colli,MID,25,AUS,58,61,56,23,52
Free,Bobby Kamwa,FWD,25,ENG,66,61,54,15,52
Free,George Lloyd,FWD,25,ENG,63,56,53,27,52
Accrington Stanley,Jay Rich-Baghuelou,DEF,25,AUS,62,54,64,18,52
Perth Glory,Luke Bodnar,DEF,25,AUS,53,56,67,20,52
Macarthur,Yianni Nicolaou,DEF,25,AUS,53,55,72,8,52
Free,Callum Timmins,DEF,25,AUS,54,54,68,17,52
Crewe,Ryan Cooney,DEF,25,ENG,58,59,66,8,52
Free,Emile Acquah,FWD,24,ENG,65,55,52,25,52
Crawley Town,Will Swan,FWD,24,ENG,66,60,53,17,52
Northhampton Town,Liam McCarron,FWD,24,ENG,64,62,58,14,52
Free,Jayden Clarke,FWD,24,ENG,63,60,57,17,52
Free,James Berry,FWD,24,ENG,67,60,48,18,52
Newcastle Jets,Daniel Wilmering,DEF,24,AUS,50,58,67,20,52
Empoli,Federico Brancolini,GK,23,ITA,43,42,43,67,52
Free,Giuseppe Ciocci,GK,23,ITA,46,49,45,61,52
Free,Unai Ropero,FWD,23,ESP,66,63,54,12,52
Milton Keynes Dons,Matthew Dennis,FWD,23,ENG,68,56,55,13,52
Salford City,Daniel Chesters,FWD,23,ENG,62,62,57,16,52
Free,Will Goodwin,FWD,23,ENG,65,55,51,23,52
Free,Emmanuel Fernandez,DEF,23,ENG,57,57,64,20,52
Bromley,Jude Arthurs,DEF,23,ENG,55,61,65,15,52
Free,Connor McAvoy,DEF,23,SCO,53,53,67,20,52
Free,Isaac Whitehall,DEF,23,ENG,58,57,64,15,52
Free,Seb Quirk,DEF,23,ENG,60,56,62,17,52
Free,Euan Williams,MID,22,NIR,59,66,56,13,52
Leyton Orient,Josh Keeley,GK,22,IRL,45,47,41,62,52
Free,Jorge Pascual,FWD,22,ESP,68,56,50,20,52
Free,Ricky-Jade Jones,FWD,22,ENG,70,57,48,14,52
Perth Glory,Riley Warland,DEF,22,AUS,55,56,68,15,52
Free,Odel Offiah,DEF,22,ENG,61,58,64,14,52
Free,Mazeed Ogungbo,DEF,22,IRL,56,54,68,15,52
Newcastle United,Nathan Carlyon,DEF,22,ENG,53,59,68,10,52
Wigan Athletic,James Carragher,DEF,22,ENG,53,53,65,23,52
Free,Jasper Samooja,GK,21,FIN,43,45,46,63,52
Peterborough United,Malik Mothersille,FWD,21,ENG,68,59,48,20,52
Bradford City,Oliver Sanderson,FWD,21,ENG,63,54,57,25,52
Free,Benicio Baker-Boaitey,FWD,21,ENG,65,61,55,13,52
Free,Joe Hugill,FWD,21,ENG,71,52,43,23,52
Bromley,Danny Imray,FWD,21,ENG,62,59,61,13,52
Swindon Town,Harrison Minturn,DEF,21,ENG,49,55,68,22,52
Free,Max Conway,DEF,21,ENG,58,63,63,16,52
Free,Lewis Leigh,DEF,21,ENG,59,62,65,11,52
Port Vale,Brandon Cover,DEF,21,JAM,60,61,63,13,52
Free,Karamoko Keita,DEF,21,FRA,52,55,66,20,52
Free,David Okagbue,DEF,21,IRL,56,53,66,18,52
Empoli,Saba Goglichidze,DEF,21,GEO,53,50,71,14,52
Adelaide United,Jonny Yull,MID,20,AUS,62,63,53,19,52
Free,Yannic Stein,GK,20,GER,44,43,45,63,52
Stevenage,Ken Aboh,FWD,20,ENG,70,54,48,17,52
Adelaide United,Archie Goodwin,FWD,20,AUS,66,54,50,22,52
Free,Bobby Faulkner,DEF,20,ENG,59,52,66,14,52
Melbourne City,Ben Mazzeo,FWD,19,AUS,66,58,52,17,52
Adelaide United,Bailey O'Neil,DEF,19,AUS,50,58,69,14,52
Shrewsbury Town,Declan Hutchings,DEF,19,ENG,55,58,63,19,52
FC St.Pauli,Manuel Hamilton,MID,18,WAL,60,73,68,-11,52
Luton Town,Max Cook,GK,18,ENG,37,52,37,67,52
Free,Gabriel Sloane-Rodrigues,FWD,18,NZL,64,63,53,17,52
Leyton Orient,Justin Walters,DEF,18,ENG,51,56,66,22,52
Plymouth Argyle,Kaden Ross,DEF,18,RSA,29,39,65,61,52
Real Betis,Patrick Harvey,MID,17,ENG,45,70,47,27,52
Port Vale,Dakota Glover,GK,17,ENG,50,37,38,69,52
Udinese,Jackson Watkins,GK,17,ENG,51,50,50,55,52
Millwall,Ronnie Baker,GK,17,SRI,42,35,24,79,52
Bolton,Clyde Perez,GK,17,ENG,57,37,34,65,52
Atalanta,Max Torres,GK,17,ARG,58,50,30,60,52
Chelsea,Edwin Ruiz,DEF,17,ENG,27,49,65,56,52
Lazio,Brock Bowen,DEF,17,SLE,36,39,66,54,52
Leganes,Odin Bailey,DEF,17,ENG,61,40,63,32,52
Sheffield United,Marvin Lee,MID,16,ENG,49,56,44,52,52
Doncaster Rovers,Lee West,GK,16,ENG,27,36,29,84,52
Eintracht Frankfurt,Brian Shaw,GK,16,MDA,42,44,37,68,52
Northhampton Town,Dean Gordon,GK,16,CIV,49,44,46,61,52
Bristol,August Baker,GK,16,ENG,41,51,42,62,52
Brisbane Roar,Lawrence Richardson,GK,16,ANG,45,43,30,70,52
Adelaide United,Timothy Long,DEF,16,GEO,37,36,65,60,52
Athletic Madrid,Larry George,DEF,16,ENG,47,54,69,21,52
Cambridge United,Luke Love,DEF,16,ENG,54,31,59,56,52
Manchester City,Clarence Bond,DEF,16,SEN,48,56,72,10,52
Crewe,Tim Perez,DEF,16,ENG,45,58,74,8,52
Stoke City,Frank Fielding,GK,37,ENG,35,36,46,68,51
Free,Callum Reynolds,DEF,35,ENG,51,53,66,22,51
Free,Alessandro Berardi,GK,34,ITA,36,34,41,72,51
Reading,Dean Bouzanis,GK,34,AUS,41,43,40,66,51
Free,Joe Day,GK,34,ENG,38,44,48,62,51
Free,Jake Kean,GK,34,ENG,47,47,47,56,51
Bromley,Corey Whitely,MID,33,ENG,62,62,51,17,51
Bradford City,Sam Walker,GK,33,ENG,41,39,43,65,51
Port Vale,Connor Ripley,GK,32,ENG,39,42,48,63,51
Fleetwood Town,Jay Lynch,GK,32,ENG,38,44,45,64,51
Doncaster Rovers,Tom Anderson,DEF,31,ENG,49,48,68,21,51
Free,CJ Hamilton,FWD,30,IRL,64,61,55,14,51
Free,Deklan Wynne,DEF,30,NZL,57,59,66,8,51
Perth Glory,Oli Sail,GK,29,NZL,36,43,42,68,51
West Brom,Joe Wildsmith,GK,29,ENG,44,44,47,60,51
Rotherham United,Cameron Dawson,GK,29,ENG,39,36,43,68,51
Huddersfield,Mickel Miller,FWD,29,ENG,63,61,56,11,51
Central Coast Mariners,Vitor Feijao,FWD,28,BRA,65,61,50,16,51
Stevenage,Elliott List,FWD,28,ENG,67,55,47,18,51
Chesterfield,Ryheem Sheckleford,DEF,28,ENG,54,59,64,12,51
Plymouth Argyle,Conor Hazard,GK,27,NIR,41,39,43,67,51
Notts County,Alex Bass,GK,27,ENG,39,44,46,63,51
Cambridge United,Jack Stevens,GK,27,ENG,42,48,41,61,51
Free,Balazs Toth,GK,27,HUN,40,42,42,65,51
Free,Kabongo Tshimanga,FWD,27,ENG,64,56,48,23,51
Grimsby Town,Rekeil Pyke,FWD,27,ENG,65,55,53,17,51
Cheltenham Town,Tom Bradbury,DEF,27,ENG,57,47,66,19,51
Brisbane Roar,Macklin Freke,GK,26,AUS,41,43,47,61,51
Gilingham,Jake Turner,GK,26,ENG,44,47,41,60,51
Free,Tyler Smith,FWD,26,ENG,65,54,49,23,51
Reading,Harvey Knibbs,FWD,26,ENG,69,56,46,17,51
Free,Tyler Magloire,DEF,26,ENG,62,59,64,8,51
Fleetwood Town,David Harrington,GK,25,IRL,45,44,41,64,51
Notts County,Aidan Stone,GK,25,ENG,42,46,43,62,51
Wrexham,Luke McNicholas,GK,25,IRL,44,44,44,61,51
Swindon Town,Rosaire Longelo,FWD,25,ENG,63,60,59,12,51
Free,Josh Davison,FWD,25,ENG,64,57,56,12,51
Free,Danny Butterworth,FWD,25,ENG,62,61,52,15,51
Free,Dylan Pierias,DEF,25,AUS,57,60,65,9,51
Milton Keynes Dons,Stephen Wearne,MID,24,ENG,62,63,52,15,51
Free,Sol Brynn,GK,24,ENG,43,49,46,59,51
Free,Miguel Morro,GK,24,ESP,36,45,45,64,51
Free,Josh Neufville,FWD,24,ENG,67,58,52,13,51
Coventry City,Fabio Tavares,FWD,24,ENG,70,57,43,16,51
Free,Junior Tiensia,DEF,24,ENG,59,59,63,13,51
Free,Stefano Palmucci,DEF,24,ITA,55,58,60,22,51
Free,Marouan Sannadi,DEF,24,MAR,58,45,65,21,51
Exeter City,Vincent Harper,DEF,24,KEN,58,58,61,16,51
Wigan Athletic,Abdi Sharif,DEF,24,ENG,55,57,63,14,51
Free,Jack De Vries,MID,23,USA,60,64,54,13,51
Central Coast Mariners,Lucas Mauragis,MID,23,AUS,55,62,60,17,51
Fleetwood Town,Barry Baggley,MID,23,NIR,59,60,58,17,51
Free,Murphy Mahoney,GK,23,ENG,41,48,42,62,51
FC Heidenheim 1846,Paul Tschernuth,GK,23,AUT,40,43,45,63,51
Brentford,Ben Winterbottom,GK,23,ENG,50,43,48,55,51
Free,Jake Bickerstaff,FWD,23,ENG,64,54,57,17,51
Free,Conor Carty,FWD,23,IRL,65,56,53,15,51
Bradford City,Tyreik Wright,FWD,23,IRL,64,60,50,15,51
Queens Park Rangers,Charlie Kelman,FWD,23,USA,66,52,48,22,51
Walsall,Connor Barrett,FWD,23,ENG,62,55,59,15,51
Salford City,Kevin Berkoe,DEF,23,ENG,56,56,67,11,51
Athletic Bilbao,Unai EguIluz,DEF,23,ESP,52,48,66,23,51
Colchester United,Will Greenidge,DEF,23,ENG,53,52,65,19,51
Free,Alexandru Borbei,GK,22,ROU,41,44,43,65,51
Free,Ben Elliott,FWD,22,CMR,63,61,54,15,51
Free,Neicer Acosta,FWD,22,ECU,66,62,44,15,51
Free,Frank Feller,GK,21,GER,40,43,47,62,51
Macarthur,Jed Drew,FWD,21,AUS,62,58,57,16,51
Port Vale,Antwoine Hackford,FWD,21,ENG,64,53,45,28,51
Free,Luigi Caccavo,FWD,21,ITA,65,53,55,17,51
Free,Babacar Diop,FWD,21,SEN,62,55,54,20,51
Reading,John Clarke,DEF,21,ENG,58,57,63,15,51
Free,Matteo Bassi,DEF,21,ITA,50,57,61,25,51
Bromley,Kamarl Grant,DEF,21,ENG,58,52,61,22,51
Free,Ibon Badiola,MID,20,ESP,59,60,56,19,51
Chesterfield,Max Thompson,GK,20,ENG,50,50,41,56,51
Free,Valon Aliji,FWD,20,MKD,64,57,58,16,51
Free,Semin Kojic,FWD,20,GER,68,58,48,11,51
Free,Luka Jovanovic,FWD,20,AUS,66,56,51,14,51
Cheltenham Town,Lewis Payne,DEF,20,ENG,55,61,62,13,51
AC Milan,Seth Crawford,MID,18,MEX,66,68,38,16,51
Barnsley,Dennis Walsh,MID,18,MAR,40,56,50,53,51
Accrington Stanley,Nathan Sanders,MID,18,ENG,51,64,53,25,51
Newport County,Spencer Willis,GK,18,ENG,18,27,27,90,51
RB Leipzig,Albert Gray,DEF,18,ENG,35,52,57,55,51
Torino,Steve Anderson,DEF,18,ENG,49,48,69,19,51
Sheffield Wednesday,Will Mendoza,GK,17,ENG,38,30,45,72,51
Cheltenham Town,Rory Berry,GK,17,ENG,35,35,61,62,51
Genoa,Cristian Newton,DEF,17,ENG,41,43,68,37,51
Notts County,Ross Greene,MID,16,CRC,59,66,56,11,51
Crystal Palace,Cristian Craig,MID,16,VAN,45,62,51,34,51
Paris Saint-Germain,Abdul Thomas,GK,16,ANG,40,34,49,66,51
Leeds United,Wayne Duncan,GK,16,ENG,24,39,36,77,51
Morecambe,Jonah Vasquez,FWD,16,VEN,61,42,57,33,51
Watford,Fernando McGee,DEF,16,FRA,33,60,65,35,51
Melbourne City,Donald James,DEF,16,CAN,47,38,61,48,51
Bromley,Myles Weston,FWD,37,ATG,60,59,56,14,50
Free,Jason Hoffman,DEF,36,AUS,58,53,67,8,50
Port Vale,Ben Amos,GK,35,ENG,40,41,46,60,50
Bromley,Louis Dennis,FWD,32,ENG,67,57,47,10,50
Free,Jordan Slew,FWD,32,ENG,65,56,50,13,50
Bromley,Grant Smith,GK,31,ENG,39,46,43,62,50
Macarthur,Danijel Nizic,GK,30,AUS,40,34,38,68,50
Wrexham,Billy Waters,FWD,30,WAL,64,56,47,21,50
Barrow AFC,Elliot Newby,MID,29,ENG,58,60,54,19,50
Free,Harry Burgoyne,GK,28,ENG,41,42,43,62,50
